Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
1,"J Parvizi, T Gehrke, CA Krueger, E Chisari","Current concepts review: resuming elective orthopaedic surgery during the COVID-19 pandemic",2020,"J Bone Joint Surg …","journals.lww.com","https://journals.lww.com/jbjsjournal/Documents/P-FINAL-Parvizi.pdf","https://scholar.google.com/scholar?cites=9229324623081238397&as_sdt=2005&sciodt=0,5&hl=en",336,"2020-06-03 23:58:10","","","","",,,,,1,1.00,0,4,1,"… RESUMING ELECTIVE ORTHOPAEDIC SURGERY DURING THE COVID-19 PANDEMIC: GUIDELINES DEVELOPED BY THE INTERNATIONAL CONSENSUS GROUP (ICM) http://dx.doi.org/10.2106/JBJS.20.00844 … During the COVID-19 Pandemic …"
14,"CW Tan, JGH Low, WH Wong, YY Chua…","Critically ill COVID‐19 infected patients exhibit increased clot waveform analysis parameters consistent with hypercoagulability",2020,"American Journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ajh.25822","https://scholar.google.com/scholar?cites=5437357399295512347&as_sdt=2005&sciodt=0,5&hl=en",4,"2020-06-03 23:58:10","","","","",,,,,14,14.00,3,5,1,"Viral acute respiratory infections (ARI) are associated with thrombotic events. 1 and the pathophysiology of this association is multifactorial. 2 Although most ARIs are mild, subpopulation of patients can progress to severe disease with excessive proinflammatory …"
0,"F Teran, KM Burns, M Narasimhan, A Goffi…","Critical Care Transesophageal Echocardiography in Patients During The COVID-19 Pandemic",2020,"Journal of the American …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0894731720303291","",325,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,5,1,"… including myocardial dysfunction as well as the presence of a hypercoagulable state leading to an … The American Society of Echocardiography has published a supplemental consensus statement specifically regarding TEE use in the perioperative setting during the COVID-19 …"
0,"J Amiral, AM Vissac, J Seghatchian","Covid-19, induced activation of hemostasis, and immune reactions: Can an auto-immune reaction contribute to the delayed severe complications observed in some …",2020,"Transfusion and Apheresis Science","Elsevier","https://www.sciencedirect.com/science/article/pii/S1473050220300999","",390,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,3,1,"… Activation of hemostasis is a major event occurring in Covid-19 patients with severe complications and a need for intensive … immune response itself, with inflammation and cytokines release and the cross talks with other response modifiers, can contribute to hypercoagulability …"
0,"GZ Mariano, VG Lemke, MSM Paiva…","Covid-19 and Safety in the Cath Lab: Where We Are and Where We Are Headed",2020,"International Journal of …","SciELO Brasil","https://www.scielo.br/scielo.php?pid=S2359-56472020000300288&script=sci_arttext","",193,"2020-06-03 23:58:10","HTML","","","",,,,,0,0.00,0,4,1,"… 9 The positive pressure ventilation system should be extended to the rooms associated with the procedure. It is worth noting that the inflammatory state of patients with COVID-19 often determines a hypercoagulable condition that requires additional use of heparin. 11 …"
0,"K Chatzidionysiou, E Svenungsson…","Could severe COVID-19 be considered a complementopathy?",2020,"Lupus Science & …","lupus.bmj.com","https://lupus.bmj.com/content/7/1/e000415.abstract","",120,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,3,1,"… interleukin (IL)-1 and IL-6, together with hypercoagulability is seen in a majority of hospitalised patients. Elevated D-dimer, lactate dehydrogenase and fibrinogen and clinical thromboembolic manifestations, such as pulmonary emboli, are common features of severe COVID-19 …"
0,"MR Tovani-Palone, L Storari, V Barbari","Could Preventing Thromboembolism be a New Hope for COVID-19 Patients?. Electron J Gen Med. 2020; 17 (6): em250",2020,"","ejgm.co.uk","https://www.ejgm.co.uk/download/could-preventing-thromboembolism-be-a-new-hope-for-covid-19-patients-8244.pdf","",152,"2020-06-03 23:58:10","PDF","","","",,,,,0,0.00,0,3,1,"… 2020;3(4.23):e208857. https://doi.org/10.1001/jamanet workopen.2020.8857 11. Spiezia L, Boscolo A, Poletto F, et al. COVID-19-related severe hypercoagulability in patients admitted to intensive care unit for acute respiratory failure. Thromb Haemost. 2020. 12 …"
9,"K McIntosh, M Hirsch, A Bloom","Coronavirus disease 2019 (COVID-19): Epidemiology, virology, clinical features, diagnosis, and prevention",2020,"UpToDate, Hirsch, M (Ed) …","laboratoryadvisor.com","https://laboratoryadvisor.com/blog/coronavirus-disease-2019-covid-19-epidemiology-virology-clinical-features-diagnosis-and-prevention/","https://scholar.google.com/scholar?cites=3079399287819405910&as_sdt=2005&sciodt=0,5&hl=en",388,"2020-06-03 23:58:10","HTML","","","",,,,,9,9.00,3,3,1,"… 144]. (See “Coronavirus disease 2019 (COVID-19): Hypercoagulability”, section on 'Clinical features'.). ●Some … elsewhere. (See “Coronavirus disease 2019 (COVID-19): Hypercoagulability”, section on 'Coagulation abnormalities'.). On …"
0,"KH Chan, SL Lim, A Damati, SP Maruboyina…","Coronavirus disease 2019 (COVID-19) and ischemic colitis: An under-recognized complication",2020,"The American Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0735675720304320","",38,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,5,1,"… Hypercoagulable states have been recognized as one of the risk factors for ischemic colitis, although the … COVID-19 patients have been reported to have marked increases in d-dimer and … It was suggested that the hypercoagulability observed in COVID-19 was related to the high …"
0,"I Kaur, A Sharma, D Jakhar, A Das…","Coronavirus disease (COVID‐19): An updated review based on current knowledge and existing literature for dermatologists",2020,"Dermatologic …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/dth.13677","",421,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,5,1,"… Acral erythema or chilblain like lesions have been increasingly been reported in COVID-1938-40 and a state of hypercoagulability has been proposed behind this manifestation.41-42 Such patients tend to show elevated levels …"
0,"J Seghatchian, F Lanza","Convalescent plasma, an apheresis research project targeting and motivating the fully recovered COVID 19 patients: A rousing message of clinical benefit to both …",2020,"Transfusion and Apheresis Science","trasci.com","https://www.trasci.com/article/S1473-0502(20)30081-1/abstract","",93,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,2,1,"… Moreover, as some of these donors have already been in an induced-hypercoagulable state and … Repeated targeted plasmapheresis or plasma exchange of selected COVID-19 positive individuals would undoubtedly lower their state of hypercoagulability and normalize …"
3,"SJ Valk, V Piechotta, KL Chai, C Doree…","Convalescent plasma or hyperimmune immunoglobulin for people with COVID‐19: a rapid review",2020,"Cochrane Database …","cochranelibrary.com","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013600/abstract","https://scholar.google.com/scholar?cites=14605028458762735074&as_sdt=2005&sciodt=0,5&hl=en",240,"2020-06-03 23:58:10","","","","",,,,,3,3.00,1,5,1,"… Early reports also showed that people critically ill with COVID‐19 frequently exhibit a hypercoagulable state and endothelial inflammation, which is hypothesised to lead to the high burden of thromboembolic events seen in this population (Driggin 2020) …"
4,"M Rojas, Y Rodríguez, DM Monsalve…","Convalescent plasma in Covid-19: Possible mechanisms of action",2020,"Autoimmunity …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1568997220301166","https://scholar.google.com/scholar?cites=13954927304385859811&as_sdt=2005&sciodt=0,5&hl=en",51,"2020-06-03 23:58:10","HTML","","","",,,,,4,4.00,1,4,1,"… mechanisms of action of CP and their repercussion in COVID-19 pathogenesis, including direct neutralization of the virus, control of an overactive immune system (ie, cytokine storm, Th1/Th17 ratio, complement activation) and immunomodulation of a hypercoagulable state …"
0,"RD Manrique, Y Shoenfeld, JM Anaya, JM Anaya","Convalescent Plasma in Covid-19: Possible Mechanisms of Action",1920,"","sah.org.ar","http://www.sah.org.ar/pdf/covid-19/1-s2.0-S1568997220301166-main.pdf","",286,"2020-06-03 23:58:10","PDF","","","",,,,,0,0.00,0,4,100,"… of CP and their repercussion in COVID-19 pathogenesis, including direct neutralization of the virus, control of an overactive immune system (ie, cytokine storm, Th1/Th17 ratio, complement activation) and immunomodulation of a hypercoagulable state …"
0,"RD Manrique, Y Shoenfeld, JM Anaya, JM Anaya","Convalescent Plasma in Covid-19: Possible Mechanisms of Action",1920,"","sah.org.ar","http://www.sah.org.ar/pdf/covid-19/1-s2.0-S1568997220301166-main.pdf","",304,"2020-06-03 23:58:10","PDF","","","",,,,,0,0.00,0,4,100,"… of CP and their repercussion in COVID-19 pathogenesis, including direct neutralization of the virus, control of an overactive immune system (ie, cytokine storm, Th1/Th17 ratio, complement activation) and immunomodulation of a hypercoagulable state …"
1,"A Khera, SJ Baum, TJ Gluckman, M Gulati…","Continuity of care and outpatient management for patients with and at high risk for cardiovascular disease during the COVID-19 pandemic: A scientific …",2020,"American Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S266666772030009X","https://scholar.google.com/scholar?cites=17010615636186422472&as_sdt=2005&sciodt=0,5&hl=en",367,"2020-06-03 23:58:10","HTML","","","",,,,,1,1.00,0,5,1,"… COVID-19 patients are at increased risk of atherosclerotic plaque rupture possibly resulting from dramatic heightening of systemic inflammatory tone. There is also significant inflammation-induced hypercoagulability in patients infected with COVID-19 [17] …"
0,"M Polastri, G Corsi, L Pisani, S Nava","Considering heparin-related coagulation status when providing motor exercise in patients with COVID-19",2020,"","magonlinelibrary.com","https://www.magonlinelibrary.com/doi/full/10.12968/ijtr.2020.0054","",225,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,4,1,"… The activation of the coagulation system, leading to hypercoagulability, is relevant in the … surmise that the usual prophylactic dose might not be sufficient because COVID-19 leads … activation increases the risk of thromboembolic events associated with a hypercoagulable state, in …"
0,"AS Pandey, AJ Ringer, A Rai, PT Kan, PM Jabbour…","Considerations for Performing Emergent Neurointerventional Procedures in a COVID-19 Environment",2020,"Neurosurgery","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7197580/","",172,"2020-06-03 23:58:10","HTML","","","",,,,,0,0.00,0,6,1,"… may be a hypercoagulable state during SARS-CoV-2 infections that could lead to an increased vascular thrombotic phenomenon and a potential need for neurointerventional procedures. 6-8 We aim to outline practices to be considered when managing COVID-19 patients …"
275,"FA Klok, M Kruip, NJM Van Der Meer, MS Arbous…","Confirmation of the high cumulative incidence of thrombotic complications in critically ill ICU patients with COVID-19: An updated analysis",2020,"Thrombosis research","Elsevier","https://www.sciencedirect.com/science/article/pii/S0049384820301572","https://scholar.google.com/scholar?cites=13338402852619671100&as_sdt=2005&sciodt=0,5&hl=en",26,"2020-06-03 23:58:10","","","","",,,,,275,275.00,55,5,1,"… respiratory distress syndrome. Lancet Respir. Med., 8 (2020), pp. 420-422. Google Scholar. [10] JM Connors, JH LevyThromboinflammation and the hypercoagulability of COVID-19. J. Thromb. Haemost. (2020), 10.1111/jth.14849 …"
0,"I El Assaad, MI Hood-Pishchany, J Kheir, K Mistry…","Complete Heart Block, Severe Ventricular Dysfunction and Myocardial Inflammation in a Child with COVID-19 Infection",2020,"JACC: Case …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2666084920304861","",432,"2020-06-03 23:58:10","HTML","","","",,,,,0,0.00,0,5,1,"… This report is the first description of COVID-19 induced transient CHB in a child … 100 mg TID and methylprednisolone 2mg/kg BID) and antiviral therapy (remdesivir 100mg daily after 200mg loading dose) on hospital day 1. Due to evidence of hypercoagulability and concern for …"
0,"B Li, X Jin, T Zhang, Y Zhao, F Tian…","Comparison of cardiovascular metabolic characteristics and impact on COVID-19 and MERS",2020,"European Journal …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/2047487320925218","",354,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,6,1,"… Download Citation. Download article citation data for: Comparison of cardiovascular metabolic characteristics and impact on COVID-19 and MERS. Bo Li, Xiaodong Jin, Tongtong Zhang, Yan Zhao, Feng Tian, Yuhua Li, Jing Yang, Faming Zhao, and Bin Li …"
0,"E Zagorski, T Pawar, S Rahimian…","Cold Agglutinin Autoimmune Hemolytic Anemia Associated with Novel Coronavirus (COVID‐19)",2020,"British Journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/bjh.16892","",184,"2020-06-03 23:58:10","","","","",,,,,0,0.00,0,4,1,"… While the pathophysiology of these associations has not yet been fully elucidated, the concern for a hypercoagulable state leading to cerebral infarction and venous thromboembolism in COVID-19 patients has been emphasized in many case reports (Klok et al …"
1,"NT Connell, EM Battinelli…","Coagulopathy of COVID‐19 and antiphospholipid antibodies",2020,"Journal of Thrombosis …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/jth.14893","https://scholar.google.com/scholar?cites=15726231924892055737&as_sdt=2005&sciodt=0,5&hl=en",86,"2020-06-03 23:58:10","","","","",,,,,1,1.00,0,3,1,"… further limiting interpretation of this test in the acute inflammatory state.[6] COVID-19 appears to induce a hypercoagulable state, with elevated fibrinogen, and minimal prolongation of PT and aPTT, as seen in these patients. The exact mechanisms underlying …"
0,"A Gandhi, K Görlinger","Coagulopathy in COVID-19: Connecting the Dots Together",2020,"Journal of Cardiac Critical Care TSS","thieme-connect.com","https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0040-1712739","",103,"2020-06-03 23:58:10","HTML","","","",,,,,0,0.00,0,2,1,"… There is a growing body of evidence that hypercoagulability is one of the most common pathological manifestation of … outcome in COVID-19.[20] [21] Due to hemoconcentration, vascular endothelial cell injury, and hypercoagulable state of patients with COVID-19—particularly …"
