pid	title	sent	label	prob
pidar1gz	Research and Development on Therapeutic Agents and Vaccines for COVID-19 and Related Human Coronavirus Diseases	The patent analysis of coronavirus-related biologics includes therapeutic antibodies, cytokines, and nucleic acid-based therapies targeting virus gene expression as well as various types of vaccines.	1	0.7704122673047837
b1iyr42n	Structural, glycosylation and antigenic variation between 2019 novel coronavirus (2019-nCoV) and SARS coronavirus (SARS-CoV)	The variation in glycosylation sites was predicted by NetNGlyc 1.0 and validated by N-GlyDE server.	-1	0.5
yk9u4fvp	Perceptions of the Adult US Population regarding the Novel Coronavirus Outbreak	We found that 69% of the respondents wanted the scientific/public health leadership (either the CDC Director or NIH Director) to lead the US response to COVID-19 outbreak as compared to 14% who wanted the political leadership (either the president or the Congress) to lead the response.	-1	0.5
fmumym1x	Prediction and Evolution of B Cell Epitopes of Surface Protein in SARS-CoV-2	The epitope D mutated easily, but the other epitopes were very conservative and the epitope C was the most conservative.	-1	0.5
1mjaycee	COVID-19 infection: Origin, transmission, and characteristics of human coronaviruses	In the current review, we summarize and comparatively analyze the emergence and pathogenicity of COVID-19 infection and previous human coronaviruses severe acute respiratory syndrome coronavirus (SARS-CoV) and middle east respiratory syndrome coronavirus (MERS-CoV).	1	0.7704122673047837
1qkwsh6a	Emerging novel coronavirus (2019-nCoV)—current scenario, evolutionary perspective based on genome analysis and recent developments	The zoonotic transmission (animal-to-human) is suspected as the route of disease origin.	-1	0.5
rziv5342	Prevention Is Better Than the Cure: Risk Management of COVID-19	The GHS Index lists the countries best prepared for an epidemic or pandemic.	-1	0.5
2tu707ng	Potential Interventions for Novel Coronavirus in China: A Systemic Review	In conclusion, we suggest that all the potential interventions be implemented to control the emerging COVID-19 if the infection is uncontrollable.	-1	0.5
679qfp2s	Lack of Antiviral Activity of Darunavir against SARS-CoV-2	Remdesivir, used as a positive control, showed potent antiviral activity (EC50 = 0.38 μM).	-1	0.5
szsb1oan	The deadly coronaviruses: The 2003 SARS pandemic and the 2020 novel coronavirus epidemic in China	Bats, snakes and pangolins have been cited as potential carriers based on the sequence homology of CoV isolated from these animals and the viral nucleic acids of the virus isolated from SARS-CoV-2 infected patients.	-1	0.5
hicqy5sj	Molecular mechanism of evolution and human infection with the novel coronavirus (2019-nCoV)	In this study, we have extensively studied the RBD-ACE2 complex, spike protein, and free RBD systems of 2019-nCoV and SARS-CoV using protein-protein docking and molecular dynamics (MD) simulations.	-1	0.5
c4u0gxp5	Overview of The 2019 Novel Coronavirus (2019-nCoV): The Pathogen of Severe Specific Contagious Pneumonia (SSCP)	To promptly identify patients and prevent further spreading, physicians should be aware of travel or contact history for patients with compatible symptoms.	-1	0.5
c4u0gxp5	The outbreak of COVID-19: An overview	Currently, there is no definite treatment for COVID-19 although some drugs are under investigation.	-1	0.5
iy9vjpuh	Potential Maternal and Infant Outcomes from (Wuhan) Coronavirus 2019-nCoV Infecting Pregnant Women: Lessons from SARS, MERS, and Other Human Coronavirus Infections	Unfortunately, there is limited experience with coronavirus infections during pregnancy, and it now appears certain that pregnant women have become infected during the present 2019-nCoV epidemic.	1	0.7704122673047837
ejg393zs	Novel Coronavirus Disease 2019 (COVID-19): An Emerging Infectious Disease in the 21st Century	Materials and Methods: Several databases such as PubMed, Scopus, Google scholar, and BioRxiv were searched for publications reporting on the novel coronavirus up to 29 February 2020.	1	0.7704122673047837
02f0opkr	An outbreak of <scp>COVID</scp> ‐19 caused by a new coronavirus: what we know so far	The cases reported to date suggest that most are older adults; it is currently unclear whether comorbidities reflect the age group affected or whether they are risk factors for severe disease.4, 5 Early studies using data before the institution of public health interventions in China suggest that SARS‐CoV‐2 is as transmissible as SARS coronavirus and probably more transmissible than influenza viruses.6, 7 The timing of infectiousness relative to symptom onset is a particularly important parameter with implications for public health control.	1	0.7704122673047837
9595vm0k	SARS-CoV-2 specific antibody responses in COVID-19 patients	We demonstrate that most PCR-confirmed SARS-CoV-2 infected individuals seroconverted, as revealed by sensitive and specific in-house ELISAs.	-1	0.5
13jupb26	Computers and viral diseases. Preliminary bioinformatics studies on the design of a synthetic vaccine and a preventative peptidomimetic antagonist against the SARS-CoV-2 (2019-nCoV, COVID-19) coronavirus	This sequence motif and surrounding variations formed the basis for proposing a specific synthetic vaccine epitope and peptidomimetic agent.	-1	0.5
a5udnv5f	Perspectives on therapeutic neutralizing antibodies against the Novel Coronavirus SARS-CoV-2	Further, we describe the benefits, challenges and considerations of NAbs against SARS-CoV-2.	-1	0.5
ljli6a2z	Automatic Identification of SARS Coronavirus using Compression-Complexity Measures	J.	-1	0.5
535lw99y	A Multiscale and Comparative Model for Receptor Binding of 2019 Novel Coronavirus and the Implication of its Life Cycle in Host Cells	To address this issue, we constructed a structural model for complex formed between ACE2 and the S-protein from 2019-nCoV, so that the rate of their association can be estimated and compared with the binding of S-protein from SARS-CoV by a multiscale simulation method.	-1	0.5
73a7uvyz	Systematic Comparison of Two Animal-to-Human Transmitted Human Coronaviruses: SARS-CoV-2 and SARS-CoV	The goal of this work is to systematically review and compare between SARS-CoV and SARS-CoV-2 in the context of their virus incubation, originations, diagnosis and treatment methods, genomic and proteomic sequences, and pathogenic mechanisms.	-1	0.5
9i0a9beo	Covid-19 — Navigating the Uncharted	Either children are less likely to become infected, which would have important epidemiologic implications, or their symptoms were so mild that their infection escaped detection, which has implications for the size of the denominator of total community infections.	-1	0.5
a6p6ka8w	"An ""Infodemic"": Leveraging High-Volume Twitter Data to Understand Public Sentiment for the COVID-19 Outbreak"	Setting: Twitter platform.	-1	0.5
wbxtz30s	After corona: there is life after the pandemic	Whereas pregnant women infected with coronavirus may have an increased risk of adverse neonatal outcomes, gametes do not transmit COVID-19.	1	0.7704122673047837
801t0728	Revisiting the dangers of the coronavirus in the ophthalmology practice	It has been shown that droplets from a cough or sneeze can be propelled for up to 6?m [8], a range that definitely encompasses the distance between the patient and ophthalmologist.	-1	0.5
5ekdfers	The phenotypic changes of γδ T cells in COVID-19 patients	γδ T cells are able to immediately respond to SARS-CoV-2 infection and upregulate the activation marker CD25.	-1	0.5
vj2z52vg	Initial Public Health Response and Interim Clinical Guidance for the 2019 Novel Coronavirus Outbreak — United States, December 31, 2019–February 4, 2020	On January 30, the World Health Organization (WHO) Director-General declared that the 2019-nCoV outbreak constitutes a Public Health Emergency of International Concern.	-1	0.5
uifnjio5	Neutralizing antibody responses to SARS-CoV-2 in a COVID-19 recovered patient cohort and their implications	The levels and the time course of SARS-CoV-2-specific NAbs and the spike-binding antibodies were monitored at the same time.	-1	0.5
7e8zlt3t	Remdesivir, lopinavir, emetine, and homoharringtonine inhibit SARS-CoV-2 replication in vitro	Combinational therapy may help to reduce the effective concentration of compounds below the therapeutic plasma concentrations and provide better clinical benefits.	-1	0.5
aeuy92bx	Potent neutralization of 2019 novel coronavirus by recombinant ACE2-Ig	The fusion proteins were then characterized.	-1	0.5
plxz5mkg	SARS-CoV-2: an Emerging Coronavirus that Causes a Global Threat	Finally, the advances in the development of chemotherapeutic options are also briefly summarized.	-1	0.5
0lyxvex0	Study of knowledge, attitude, anxiety & perceived mental healthcare need in Indian population during COVID-19 pandemic	An online survey was conducted using a semi-structured questionnaire using a non-probability snowball sampling technique.	-1	0.5
qdt90c22	Unrevealing sequence and structural features of novel coronavirus using in silico approaches: The main protease as molecular target	Furthermore, broad library protease inhibitors obtained from PubChem and ZINC (www.zinc.docking.org) were evaluated.	-1	0.5
xhachzby	X-ray Structure of Main Protease of the Novel Coronavirus SARS-CoV-2 Enables Design of α-Ketoamide Inhibitors	These structures will form the basis for further development of these compounds to antiviral drugs.	-1	0.5
vxqdfiel	Clinical trials on drug repositioning for COVID-19 treatment	Hence, we performed a search in March 2020 of the clinicaltrials.gov database.	-1	0.5
vbayngh0	SARS-CoV-2 Cell Entry Depends on ACE2 and TMPRSS2 and Is Blocked by a Clinically Proven Protease Inhibitor	Finally, we show that the sera from convalescent SARS patients cross-neutralized SARS-2-S-driven entry.	-1	0.5
b4joa5tx	Structure-Based Design, Synthesis and Biological Evaluation of Peptidomimetic Aldehydes as a Novel Series of Antiviral Drug Candidates Targeting the SARS-CoV-2 Main Protease	The X-ray crystal structures of SARS-CoV-2 Mpro in complex with 11a and 11b were determined at 1.5 Å resolution, respectively.	-1	0.5
1qniriu0	Machine intelligence design of 2019-nCoV drugs	Here, we report a family of potential 2019-nCoV drugs generated by a machine intelligence-based generative network complex (GNC).	-1	0.5
z0qzgu5m	Repurposing of clinically approved drugs for treatment of coronavirus disease 2019 in a 2019-novel coronavirus (2019-nCoV) related coronavirus model	The pangolin coronavirus model was used to identify drug candidates for treating 2019-nCoV infection.	1	0.7704122673047837
